date,ride_name,SACTMIN,SPOSTMIN
10/19/2021,peter_pan_s_flight,44.666666666666664,32.08201892744479
10/2/2015,peter_pan_s_flight,26.75,42.25925925925926
10/2/2016,peter_pan_s_flight,30.0,35.292682926829265
10/2/2017,peter_pan_s_flight,,19.73103448275862
10/2/2018,peter_pan_s_flight,,-47.89090909090909
10/2/2019,peter_pan_s_flight,,49.95762711864407
10/2/2021,peter_pan_s_flight,33.75,23.480392156862745
10/20/2015,peter_pan_s_flight,24.0,42.68292682926829
10/20/2016,peter_pan_s_flight,24.5,44.54545454545455
10/20/2017,peter_pan_s_flight,30.0,-59.24375
10/20/2018,peter_pan_s_flight,,-56.95172413793104
10/20/2019,peter_pan_s_flight,19.625,39.10071942446043
10/20/2021,peter_pan_s_flight,25.0,48.501597444089455
10/21/2015,peter_pan_s_flight,39.0,61.40151515151515
10/21/2016,peter_pan_s_flight,26.0,46.553030303030305
10/21/2017,peter_pan_s_flight,48.5,45.383116883116884
10/21/2018,peter_pan_s_flight,28.0,-114.38509316770187
10/21/2019,peter_pan_s_flight,14.0,25.896296296296295
10/21/2021,peter_pan_s_flight,44.5,23.517241379310345
10/22/2015,peter_pan_s_flight,18.0,41.574803149606296
10/22/2016,peter_pan_s_flight,9.5,60.76190476190476
10/22/2017,peter_pan_s_flight,45.0,36.81879194630873
10/22/2018,peter_pan_s_flight,,-55.0
10/22/2019,peter_pan_s_flight,27.666666666666668,31.62280701754386
10/22/2021,peter_pan_s_flight,71.0,32.454237288135594
10/23/2015,peter_pan_s_flight,21.25,47.70161290322581
10/23/2016,peter_pan_s_flight,20.0,31.323076923076922
10/23/2017,peter_pan_s_flight,,49.74418604651163
10/23/2018,peter_pan_s_flight,19.0,-52.4
10/23/2019,peter_pan_s_flight,7.0,65.52845528455285
10/23/2021,peter_pan_s_flight,27.4,33.03584229390681
10/24/2015,peter_pan_s_flight,32.666666666666664,44.104
10/24/2016,peter_pan_s_flight,,65.99009900990099
10/24/2017,peter_pan_s_flight,25.666666666666668,11.896774193548387
10/24/2018,peter_pan_s_flight,24.0,-33.04666666666667
10/24/2019,peter_pan_s_flight,33.0,33.297872340425535
10/24/2021,peter_pan_s_flight,17.0,-47.99369085173502
10/25/2015,peter_pan_s_flight,20.5,-69.73684210526316
10/25/2016,peter_pan_s_flight,19.0,16.38135593220339
10/25/2017,peter_pan_s_flight,,-12.763513513513514
10/25/2018,peter_pan_s_flight,42.5,-51.41830065359477
10/25/2019,peter_pan_s_flight,21.0,-9.330882352941176
10/25/2021,peter_pan_s_flight,8.5,-130.42205323193917
10/26/2015,peter_pan_s_flight,19.0,-26.15702479338843
10/26/2016,peter_pan_s_flight,,51.63636363636363
10/26/2017,peter_pan_s_flight,,19.858974358974358
10/26/2018,peter_pan_s_flight,7.0,-47.95092024539877
10/26/2019,peter_pan_s_flight,7.5,46.6890756302521
10/26/2021,peter_pan_s_flight,6.0,-23.467032967032967
10/27/2015,peter_pan_s_flight,,33.96923076923077
10/27/2016,peter_pan_s_flight,4.0,20.6875
10/27/2017,peter_pan_s_flight,7.0,27.019108280254777
10/27/2018,peter_pan_s_flight,,-240.6691176470588
10/27/2019,peter_pan_s_flight,25.333333333333332,-80.44776119402985
10/27/2021,peter_pan_s_flight,35.375,29.530944625407166
10/28/2015,peter_pan_s_flight,17.5,53.69230769230769
10/28/2016,peter_pan_s_flight,11.666666666666666,37.5
10/28/2017,peter_pan_s_flight,8.0,31.348387096774193
10/28/2018,peter_pan_s_flight,20.0,-30.06578947368421
10/28/2019,peter_pan_s_flight,41.0,49.075630252100844
10/28/2021,peter_pan_s_flight,15.4,17.783269961977187
10/29/2015,peter_pan_s_flight,79.0,-57.62809917355372
10/29/2016,peter_pan_s_flight,,56.22608695652174
10/29/2017,peter_pan_s_flight,9.333333333333334,29.08609271523179
10/29/2018,peter_pan_s_flight,,-34.446666666666665
10/29/2019,peter_pan_s_flight,11.0,30.25
10/29/2021,peter_pan_s_flight,19.5,-2.170347003154574
10/3/2015,peter_pan_s_flight,17.666666666666668,57.24025974025974
10/3/2016,peter_pan_s_flight,45.5,51.445544554455445
10/3/2017,peter_pan_s_flight,28.6,14.604166666666666
10/3/2018,peter_pan_s_flight,,-37.88513513513514
10/3/2019,peter_pan_s_flight,7.666666666666667,23.977941176470587
10/3/2021,peter_pan_s_flight,22.77777777777778,12.434083601286174
10/30/2015,peter_pan_s_flight,,63.708333333333336
10/30/2016,peter_pan_s_flight,12.5,38.24817518248175
10/30/2017,peter_pan_s_flight,26.0,-78.83076923076923
10/30/2018,peter_pan_s_flight,,-44.38690476190476
10/30/2019,peter_pan_s_flight,,22.3781512605042
10/30/2021,peter_pan_s_flight,20.0,26.25
10/31/2015,peter_pan_s_flight,,-45.72093023255814
10/31/2016,peter_pan_s_flight,17.25,28.658730158730158
10/31/2017,peter_pan_s_flight,,-211.22666666666666
10/31/2018,peter_pan_s_flight,26.0,-47.8875
10/31/2019,peter_pan_s_flight,40.0,31.67808219178082
10/31/2020,peter_pan_s_flight,,13.0
10/31/2021,peter_pan_s_flight,77.0,35.90372670807454
10/4/2015,peter_pan_s_flight,28.25,26.406015037593985
10/4/2016,peter_pan_s_flight,18.8,45.892857142857146
10/4/2017,peter_pan_s_flight,16.0,34.470588235294116
10/4/2018,peter_pan_s_flight,21.5,-52.966442953020135
10/4/2019,peter_pan_s_flight,9.0,32.627737226277375
10/4/2021,peter_pan_s_flight,33.0,19.316129032258065
10/5/2015,peter_pan_s_flight,34.666666666666664,50.578947368421055
10/5/2016,peter_pan_s_flight,25.666666666666668,60.76923076923077
10/5/2017,peter_pan_s_flight,,23.456953642384107
10/5/2018,peter_pan_s_flight,12.75,-46.05696202531646
10/5/2019,peter_pan_s_flight,,55.6198347107438
10/5/2021,peter_pan_s_flight,22.375,14.837920489296636
10/6/2015,peter_pan_s_flight,,39.631147540983605
10/6/2016,peter_pan_s_flight,13.0,42.55102040816327
10/6/2017,peter_pan_s_flight,15.0,37.301886792452834
10/6/2018,peter_pan_s_flight,,-26.9645390070922
10/6/2019,peter_pan_s_flight,28.5,22.93661971830986
10/6/2021,peter_pan_s_flight,12.0,-119.07868852459016
10/7/2015,peter_pan_s_flight,5.0,60.919117647058826
10/7/2016,peter_pan_s_flight,,5.0
10/7/2017,peter_pan_s_flight,26.666666666666668,63.560810810810814
10/7/2018,peter_pan_s_flight,,-38.8013698630137
10/7/2019,peter_pan_s_flight,14.0,66.75675675675676
10/7/2021,peter_pan_s_flight,25.666666666666668,-10.631178707224334
10/8/2015,peter_pan_s_flight,18.25,38.82575757575758
10/8/2016,peter_pan_s_flight,31.333333333333332,55.59322033898305
10/8/2017,peter_pan_s_flight,46.0,43.0
10/8/2018,peter_pan_s_flight,14.0,-44.810810810810814
10/8/2019,peter_pan_s_flight,21.0,37.4264705882353
10/8/2021,peter_pan_s_flight,27.0,24.169811320754718
10/9/2015,peter_pan_s_flight,14.0,43.582089552238806
10/9/2016,peter_pan_s_flight,46.5,59.6875
10/9/2017,peter_pan_s_flight,23.0,31.19463087248322
10/9/2018,peter_pan_s_flight,56.0,-41.006211180124225
10/9/2019,peter_pan_s_flight,15.0,64.68
10/9/2021,peter_pan_s_flight,26.2,34.71527777777778
11/1/2015,peter_pan_s_flight,27.0,50.223880597014926
11/1/2016,peter_pan_s_flight,,48.20388349514563
11/1/2017,peter_pan_s_flight,,22.5472972972973
11/1/2018,peter_pan_s_flight,34.0,-68.71212121212122
11/1/2019,peter_pan_s_flight,9.0,23.85925925925926
11/1/2020,peter_pan_s_flight,14.6,-5.564356435643564
11/1/2021,peter_pan_s_flight,19.666666666666668,42.774436090225564
11/10/2015,peter_pan_s_flight,19.0,47.82945736434109
11/10/2016,peter_pan_s_flight,28.0,46.32
11/10/2017,peter_pan_s_flight,32.25,44.8855421686747
11/10/2018,peter_pan_s_flight,19.5,-35.24223602484472
11/10/2019,peter_pan_s_flight,32.0,18.94495412844037
11/10/2020,peter_pan_s_flight,15.571428571428571,17.0
11/10/2021,peter_pan_s_flight,13.8,62.86274509803921
11/11/2015,peter_pan_s_flight,29.0,66.60839160839161
11/11/2016,peter_pan_s_flight,19.25,52.886178861788615
11/11/2017,peter_pan_s_flight,5.5,61.56287425149701
11/11/2018,peter_pan_s_flight,30.5,-34.553030303030305
11/11/2019,peter_pan_s_flight,31.666666666666668,-24.89344262295082
11/11/2020,peter_pan_s_flight,17.4,26.847826086956523
11/11/2021,peter_pan_s_flight,24.5,48.475
11/12/2015,peter_pan_s_flight,14.75,47.36434108527132
11/12/2016,peter_pan_s_flight,21.0,64.096
11/12/2017,peter_pan_s_flight,14.5,24.727272727272727
11/12/2018,peter_pan_s_flight,23.4,-43.63157894736842
11/12/2019,peter_pan_s_flight,24.666666666666668,21.834710743801654
11/12/2020,peter_pan_s_flight,9.875,22.77227722772277
11/12/2021,peter_pan_s_flight,16.0,59.89510489510489
11/13/2015,peter_pan_s_flight,25.666666666666668,-11.134328358208956
11/13/2016,peter_pan_s_flight,34.0,-9.31496062992126
11/13/2017,peter_pan_s_flight,18.0,58.94074074074074
11/13/2018,peter_pan_s_flight,14.0,-42.023668639053255
11/13/2019,peter_pan_s_flight,21.5,44.78125
11/13/2020,peter_pan_s_flight,14.0,11.626086956521739
11/13/2021,peter_pan_s_flight,7.666666666666667,41.54074074074074
11/14/2015,peter_pan_s_flight,34.0,73.24
11/14/2016,peter_pan_s_flight,19.0,65.89622641509433
11/14/2017,peter_pan_s_flight,23.6,21.467105263157894
11/14/2018,peter_pan_s_flight,,-39.11764705882353
11/14/2019,peter_pan_s_flight,,37.295081967213115
11/14/2020,peter_pan_s_flight,18.0,29.95762711864407
11/14/2021,peter_pan_s_flight,6.0,-153.46875
11/15/2015,peter_pan_s_flight,17.333333333333332,44.43076923076923
11/15/2016,peter_pan_s_flight,19.333333333333332,4.682539682539683
11/15/2017,peter_pan_s_flight,19.0,48.05594405594405
11/15/2018,peter_pan_s_flight,22.0,-52.57142857142857
11/15/2019,peter_pan_s_flight,21.8,13.753846153846155
11/15/2020,peter_pan_s_flight,12.333333333333334,-3.6666666666666665
11/15/2021,peter_pan_s_flight,37.333333333333336,51.992248062015506
11/16/2015,peter_pan_s_flight,19.375,61.51639344262295
11/16/2016,peter_pan_s_flight,49.0,-59.49038461538461
11/16/2017,peter_pan_s_flight,18.333333333333332,36.05921052631579
11/16/2018,peter_pan_s_flight,,-42.29113924050633
11/16/2019,peter_pan_s_flight,37.0,36.92920353982301
11/16/2020,peter_pan_s_flight,21.076923076923077,19.193877551020407
11/16/2021,peter_pan_s_flight,30.0,57.40944881889764
11/17/2015,peter_pan_s_flight,22.6,32.440298507462686
11/17/2016,peter_pan_s_flight,13.857142857142858,49.696969696969695
11/17/2017,peter_pan_s_flight,20.0,29.18471337579618
11/17/2018,peter_pan_s_flight,23.0,-28.887323943661972
11/17/2019,peter_pan_s_flight,11.5,24.975609756097562
11/17/2020,peter_pan_s_flight,16.666666666666668,27.606382978723403
11/17/2021,peter_pan_s_flight,33.666666666666664,47.979729729729726
11/18/2015,peter_pan_s_flight,19.0,57.370370370370374
11/18/2016,peter_pan_s_flight,22.0,-1.4322033898305084
11/18/2017,peter_pan_s_flight,,40.46979865771812
11/18/2018,peter_pan_s_flight,,-28.490322580645163
11/18/2019,peter_pan_s_flight,,13.461538461538462
11/18/2020,peter_pan_s_flight,16.25,14.56
11/18/2021,peter_pan_s_flight,25.0,-13.892307692307693
11/19/2015,peter_pan_s_flight,26.0,45.30075187969925
11/19/2016,peter_pan_s_flight,,21.163793103448278
11/19/2017,peter_pan_s_flight,,33.9
11/19/2018,peter_pan_s_flight,,-11.871428571428572
11/19/2019,peter_pan_s_flight,20.0,28.508333333333333
11/19/2020,peter_pan_s_flight,13.545454545454545,11.340425531914894
11/19/2021,peter_pan_s_flight,16.666666666666668,53.76744186046512
11/2/2015,peter_pan_s_flight,,46.62204724409449
11/2/2016,peter_pan_s_flight,13.75,35.36363636363637
11/2/2017,peter_pan_s_flight,37.5,39.666666666666664
11/2/2018,peter_pan_s_flight,,-27.984496124031008
11/2/2019,peter_pan_s_flight,30.0,28.362204724409448
11/2/2020,peter_pan_s_flight,18.0,6.487804878048781
11/2/2021,peter_pan_s_flight,25.0,29.19083969465649
11/20/2015,peter_pan_s_flight,23.2,45.80152671755725
11/20/2016,peter_pan_s_flight,,61.19298245614035
11/20/2017,peter_pan_s_flight,59.5,-36.3046357615894
11/20/2018,peter_pan_s_flight,111.0,-28.928571428571427
11/20/2019,peter_pan_s_flight,,35.736
11/20/2020,peter_pan_s_flight,17.88888888888889,6.685185185185185
11/20/2021,peter_pan_s_flight,,53.45348837209303
11/21/2015,peter_pan_s_flight,28.5,64.88805970149254
11/21/2016,peter_pan_s_flight,,76.1015625
11/21/2017,peter_pan_s_flight,16.0,27.28
11/21/2018,peter_pan_s_flight,37.0,-8.453416149068323
11/21/2019,peter_pan_s_flight,15.0,36.64
11/21/2020,peter_pan_s_flight,21.428571428571427,11.807339449541285
11/21/2021,peter_pan_s_flight,,-127.55474452554745
11/22/2015,peter_pan_s_flight,24.0,59.166666666666664
11/22/2016,peter_pan_s_flight,,78.99186991869918
11/22/2017,peter_pan_s_flight,6.0,56.131736526946106
11/22/2018,peter_pan_s_flight,41.0,13.27972027972028
11/22/2019,peter_pan_s_flight,36.0,-3.28125
11/22/2020,peter_pan_s_flight,23.0,33.379629629629626
11/22/2021,peter_pan_s_flight,41.0,66.36764705882354
11/23/2015,peter_pan_s_flight,14.0,79.93055555555556
11/23/2016,peter_pan_s_flight,17.0,59.270270270270274
11/23/2017,peter_pan_s_flight,11.0,45.87341772151899
11/23/2018,peter_pan_s_flight,14.0,5.167785234899329
11/23/2019,peter_pan_s_flight,,58.64035087719298
11/23/2020,peter_pan_s_flight,20.0,38.657407407407405
11/23/2021,peter_pan_s_flight,21.25,44.77142857142857
11/24/2015,peter_pan_s_flight,25.5,75.11764705882354
11/24/2016,peter_pan_s_flight,,63.46031746031746
11/24/2017,peter_pan_s_flight,,-57.125
11/24/2018,peter_pan_s_flight,31.0,-28.359712230215827
11/24/2019,peter_pan_s_flight,17.0,46.8359375
11/24/2020,peter_pan_s_flight,18.0,27.79245283018868
11/24/2021,peter_pan_s_flight,,62.458064516129035
11/25/2015,peter_pan_s_flight,7.0,80.88815789473684
11/25/2016,peter_pan_s_flight,18.5,66.89285714285714
11/25/2017,peter_pan_s_flight,41.0,38.87417218543046
11/25/2018,peter_pan_s_flight,24.0,-15.368421052631579
11/25/2019,peter_pan_s_flight,,54.53719008264463
11/25/2020,peter_pan_s_flight,20.5,31.65137614678899
11/25/2021,peter_pan_s_flight,,-101.21538461538462
11/26/2015,peter_pan_s_flight,12.0,80.51612903225806
11/26/2016,peter_pan_s_flight,,40.19327731092437
11/26/2017,peter_pan_s_flight,42.0,-49.07096774193548
11/26/2018,peter_pan_s_flight,,13.63076923076923
11/26/2019,peter_pan_s_flight,,45.99166666666667
11/26/2020,peter_pan_s_flight,22.125,-40.11009174311926
11/26/2021,peter_pan_s_flight,23.0,52.19565217391305
11/27/2015,peter_pan_s_flight,21.8,71.32352941176471
11/27/2016,peter_pan_s_flight,19.5,43.706896551724135
11/27/2017,peter_pan_s_flight,26.0,26.425531914893618
11/27/2018,peter_pan_s_flight,17.0,-42.43558282208589
11/27/2019,peter_pan_s_flight,28.0,71.89922480620154
11/27/2020,peter_pan_s_flight,18.0,34.7029702970297
11/27/2021,peter_pan_s_flight,17.5,73.72058823529412
11/28/2015,peter_pan_s_flight,,62.698412698412696
11/28/2016,peter_pan_s_flight,,63.944954128440365
11/28/2017,peter_pan_s_flight,20.666666666666668,15.516339869281046
11/28/2018,peter_pan_s_flight,35.0,-302.49367088607596
11/28/2019,peter_pan_s_flight,,69.08333333333333
11/28/2020,peter_pan_s_flight,17.6,32.09090909090909
11/28/2021,peter_pan_s_flight,43.5,50.489208633093526
11/29/2015,peter_pan_s_flight,24.5,-114.10852713178295
11/29/2016,peter_pan_s_flight,16.0,39.95867768595041
11/29/2017,peter_pan_s_flight,,44.19672131147541
11/29/2018,peter_pan_s_flight,20.333333333333332,-69.76158940397352
11/29/2019,peter_pan_s_flight,15.0,70.83333333333333
11/29/2020,peter_pan_s_flight,18.0,-24.036363636363635
11/29/2021,peter_pan_s_flight,41.2,23.11111111111111
11/3/2016,peter_pan_s_flight,20.0,48.1764705882353
11/3/2017,peter_pan_s_flight,,22.825
11/3/2018,peter_pan_s_flight,28.0,-36.53030303030303
11/3/2019,peter_pan_s_flight,23.0,43.82178217821782
11/3/2020,peter_pan_s_flight,11.916666666666666,18.32547169811321
11/3/2021,peter_pan_s_flight,21.0,51.64262295081967
11/30/2015,peter_pan_s_flight,24.0,64.375
11/30/2016,peter_pan_s_flight,,57.142857142857146
11/30/2017,peter_pan_s_flight,23.5,15.024096385542169
11/30/2018,peter_pan_s_flight,15.6,-83.14814814814815
11/30/2019,peter_pan_s_flight,,64.00826446280992
11/30/2020,peter_pan_s_flight,16.916666666666668,5.941747572815534
11/30/2021,peter_pan_s_flight,34.0,55.515625
11/4/2016,peter_pan_s_flight,,51.601941747572816
11/4/2017,peter_pan_s_flight,26.0,-9.676470588235293
11/4/2018,peter_pan_s_flight,38.0,-39.08275862068965
11/4/2019,peter_pan_s_flight,30.0,58.58585858585859
11/4/2020,peter_pan_s_flight,29.0,-29.341463414634145
11/4/2021,peter_pan_s_flight,19.4,55.63333333333333
11/5/2016,peter_pan_s_flight,23.333333333333332,35.51127819548872
11/5/2017,peter_pan_s_flight,,28.83582089552239
11/5/2018,peter_pan_s_flight,26.0,-113.16304347826087
11/5/2019,peter_pan_s_flight,46.0,-29.12
11/5/2020,peter_pan_s_flight,14.142857142857142,-70.93589743589743
11/5/2021,peter_pan_s_flight,,28.164444444444445
11/6/2016,peter_pan_s_flight,17.0,60.87155963302752
11/6/2017,peter_pan_s_flight,12.5,39.563380281690144
11/6/2018,peter_pan_s_flight,26.0,-42.41958041958042
11/6/2019,peter_pan_s_flight,23.0,49.557522123893804
11/6/2020,peter_pan_s_flight,18.166666666666668,-21.813084112149532
11/6/2021,peter_pan_s_flight,11.5,57.03114186851211
11/7/2016,peter_pan_s_flight,9.333333333333334,46.625
11/7/2017,peter_pan_s_flight,,43.30921052631579
11/7/2018,peter_pan_s_flight,,-39.484848484848484
11/7/2019,peter_pan_s_flight,37.5,55.41237113402062
11/7/2020,peter_pan_s_flight,25.0,32.924528301886795
11/7/2021,peter_pan_s_flight,41.333333333333336,48.38167938931298
11/8/2016,peter_pan_s_flight,34.666666666666664,44.95614035087719
11/8/2017,peter_pan_s_flight,14.0,39.98601398601399
11/8/2018,peter_pan_s_flight,,-49.577181208053695
11/8/2019,peter_pan_s_flight,36.666666666666664,-13.661764705882353
11/8/2020,peter_pan_s_flight,10.75,18.054545454545455
11/8/2021,peter_pan_s_flight,31.0,17.773743016759777
11/9/2015,peter_pan_s_flight,18.0,10.317829457364342
11/9/2016,peter_pan_s_flight,29.5,54.3515625
11/9/2017,peter_pan_s_flight,37.166666666666664,-30.75
11/9/2018,peter_pan_s_flight,13.25,-58.666666666666664
11/9/2019,peter_pan_s_flight,55.0,64.6078431372549
11/9/2020,peter_pan_s_flight,16.0,21.96969696969697
11/9/2021,peter_pan_s_flight,,-2.8171091445427727
12/1/2015,peter_pan_s_flight,14.25,40.12
12/1/2016,peter_pan_s_flight,14.333333333333334,38.516949152542374
12/1/2017,peter_pan_s_flight,17.0,37.88957055214724
12/1/2018,peter_pan_s_flight,12.0,-10.879432624113475
12/1/2019,peter_pan_s_flight,29.0,34.529411764705884
12/1/2020,peter_pan_s_flight,13.833333333333334,-143.18
12/1/2021,peter_pan_s_flight,17.6,26.12162162162162
12/10/2015,peter_pan_s_flight,23.8,-31.71641791044776
12/10/2016,peter_pan_s_flight,,67.04918032786885
12/10/2017,peter_pan_s_flight,9.5,33.31372549019608
12/10/2018,peter_pan_s_flight,67.0,-14.394736842105264
12/10/2019,peter_pan_s_flight,49.0,24.934959349593495
12/10/2020,peter_pan_s_flight,17.5,20.6
12/10/2021,peter_pan_s_flight,38.333333333333336,7.7109375
12/11/2015,peter_pan_s_flight,17.0,33.88793103448276
12/11/2016,peter_pan_s_flight,,37.92920353982301
12/11/2017,peter_pan_s_flight,,55.02
12/11/2018,peter_pan_s_flight,,-42.807453416149066
12/11/2019,peter_pan_s_flight,,54.96124031007752
12/11/2020,peter_pan_s_flight,20.77777777777778,21.22689075630252
12/11/2021,peter_pan_s_flight,27.0,59.789855072463766
12/12/2015,peter_pan_s_flight,30.2,59.774436090225564
12/12/2016,peter_pan_s_flight,42.0,62.3
12/12/2017,peter_pan_s_flight,33.333333333333336,18.848484848484848
12/12/2018,peter_pan_s_flight,17.0,-28.05298013245033
12/12/2019,peter_pan_s_flight,17.0,31.371900826446282
12/12/2020,peter_pan_s_flight,18.2,11.5
12/12/2021,peter_pan_s_flight,8.5,-15.42142857142857
12/13/2015,peter_pan_s_flight,13.0,38.05
12/13/2016,peter_pan_s_flight,18.0,40.38135593220339
12/13/2017,peter_pan_s_flight,33.0,-41.64900662251656
12/13/2018,peter_pan_s_flight,18.0,-51.59060402684564
12/13/2019,peter_pan_s_flight,29.0,40.88235294117647
12/13/2020,peter_pan_s_flight,20.8,-93.5
12/13/2021,peter_pan_s_flight,31.8,11.043795620437956
12/14/2015,peter_pan_s_flight,,56.101694915254235
12/14/2016,peter_pan_s_flight,35.5,55.84070796460177
12/14/2017,peter_pan_s_flight,14.2,9.625
12/14/2018,peter_pan_s_flight,38.0,-40.163636363636364
12/14/2019,peter_pan_s_flight,,61.48854961832061
12/14/2020,peter_pan_s_flight,9.0,16.186915887850468
12/14/2021,peter_pan_s_flight,11.0,34.024875621890544
12/15/2015,peter_pan_s_flight,21.5,41.077586206896555
12/15/2016,peter_pan_s_flight,22.0,40.530973451327434
12/15/2017,peter_pan_s_flight,19.0,-128.70625
12/15/2018,peter_pan_s_flight,23.0,-3.8220858895705523
12/15/2019,peter_pan_s_flight,15.0,-15.1015625
12/15/2020,peter_pan_s_flight,25.571428571428573,18.142857142857142
12/15/2021,peter_pan_s_flight,18.5,-36.28125
12/16/2015,peter_pan_s_flight,19.0,54.20289855072464
12/16/2016,peter_pan_s_flight,16.333333333333332,42.093023255813954
12/16/2017,peter_pan_s_flight,15.0,65.20886075949367
12/16/2018,peter_pan_s_flight,30.0,-40.27218934911242
12/16/2019,peter_pan_s_flight,12.0,51.0353982300885
12/16/2020,peter_pan_s_flight,9.833333333333334,25.297029702970296
12/16/2021,peter_pan_s_flight,,33.79710144927536
12/17/2015,peter_pan_s_flight,55.0,44.6551724137931
12/17/2016,peter_pan_s_flight,1.0,69.609375
12/17/2017,peter_pan_s_flight,35.25,32.4875
12/17/2018,peter_pan_s_flight,,-16.8
12/17/2019,peter_pan_s_flight,,-7.151515151515151
12/17/2020,peter_pan_s_flight,19.8,-24.0
12/17/2021,peter_pan_s_flight,2.0,44.98571428571429
12/18/2015,peter_pan_s_flight,21.5,41.221374045801525
12/18/2016,peter_pan_s_flight,15.0,39.82222222222222
12/18/2017,peter_pan_s_flight,,70.91724137931034
12/18/2018,peter_pan_s_flight,24.6,-35.76047904191617
12/18/2019,peter_pan_s_flight,23.0,65.0
12/18/2020,peter_pan_s_flight,20.25,12.403669724770642
12/18/2021,peter_pan_s_flight,64.0,47.70289855072464
12/19/2015,peter_pan_s_flight,106.0,64.46043165467626
12/19/2016,peter_pan_s_flight,25.0,60.08148148148148
12/19/2017,peter_pan_s_flight,22.0,39.063380281690144
12/19/2018,peter_pan_s_flight,20.0,-11.459119496855346
12/19/2019,peter_pan_s_flight,13.0,-8.112
12/19/2020,peter_pan_s_flight,32.5,3.2280701754385963
12/19/2021,peter_pan_s_flight,15.0,56.85
12/2/2015,peter_pan_s_flight,20.0,54.08759124087591
12/2/2016,peter_pan_s_flight,27.0,40.1171875
12/2/2017,peter_pan_s_flight,,59.101351351351354
12/2/2018,peter_pan_s_flight,21.0,-61.11515151515152
12/2/2019,peter_pan_s_flight,8.0,31.303030303030305
12/2/2020,peter_pan_s_flight,21.666666666666668,5.287234042553192
12/2/2021,peter_pan_s_flight,39.75,35.49230769230769
12/20/2015,peter_pan_s_flight,28.833333333333332,63.516129032258064
12/20/2016,peter_pan_s_flight,38.0,62.15
12/20/2017,peter_pan_s_flight,22.0,75.88793103448276
12/20/2018,peter_pan_s_flight,,-58.12162162162162
12/20/2019,peter_pan_s_flight,15.75,42.465753424657535
12/20/2020,peter_pan_s_flight,22.2,19.22222222222222
12/20/2021,peter_pan_s_flight,19.666666666666668,40.85064935064935
12/21/2015,peter_pan_s_flight,30.0,72.9296875
12/21/2016,peter_pan_s_flight,,65.49624060150376
12/21/2017,peter_pan_s_flight,20.333333333333332,27.66887417218543
12/21/2018,peter_pan_s_flight,18.0,-38.075
12/21/2019,peter_pan_s_flight,,56.36434108527132
12/21/2020,peter_pan_s_flight,22.857142857142858,-66.3609022556391
12/21/2021,peter_pan_s_flight,,41.82394366197183
12/22/2015,peter_pan_s_flight,,-20.420289855072465
12/22/2016,peter_pan_s_flight,12.0,31.669172932330827
12/22/2017,peter_pan_s_flight,23.0,43.64497041420118
12/22/2018,peter_pan_s_flight,7.666666666666667,2.820809248554913
12/22/2019,peter_pan_s_flight,19.666666666666668,39.411764705882355
12/22/2020,peter_pan_s_flight,30.142857142857142,-112.74829931972789
12/22/2021,peter_pan_s_flight,27.8,68.72619047619048
12/23/2015,peter_pan_s_flight,29.5,55.98639455782313
12/23/2016,peter_pan_s_flight,4.0,60.49107142857143
12/23/2017,peter_pan_s_flight,19.0,51.86875
12/23/2018,peter_pan_s_flight,18.5,-7.773255813953488
12/23/2019,peter_pan_s_flight,52.5,56.705882352941174
12/23/2020,peter_pan_s_flight,30.0,-47.073170731707314
12/23/2021,peter_pan_s_flight,36.5,59.23376623376623
12/24/2015,peter_pan_s_flight,,56.354330708661415
12/24/2016,peter_pan_s_flight,,58.747899159663866
12/24/2017,peter_pan_s_flight,4.0,45.20979020979021
12/24/2018,peter_pan_s_flight,,-21.397590361445783
12/24/2019,peter_pan_s_flight,,54.891304347826086
12/24/2020,peter_pan_s_flight,18.5,30.238095238095237
12/24/2021,peter_pan_s_flight,15.0,67.78807947019868
12/25/2015,peter_pan_s_flight,13.0,66.76119402985074
12/25/2016,peter_pan_s_flight,9.5,76.88461538461539
12/25/2017,peter_pan_s_flight,6.0,60.5625
12/25/2018,peter_pan_s_flight,,40.80813953488372
12/25/2019,peter_pan_s_flight,65.0,89.46808510638297
12/25/2020,peter_pan_s_flight,28.125,19.133333333333333
12/25/2021,peter_pan_s_flight,16.0,48.01315789473684
12/26/2015,peter_pan_s_flight,7.333333333333333,76.97183098591549
12/26/2016,peter_pan_s_flight,,64.84496124031008
12/26/2017,peter_pan_s_flight,,54.33125
12/26/2018,peter_pan_s_flight,7.0,1.4251497005988023
12/26/2019,peter_pan_s_flight,,71.51079136690647
12/26/2020,peter_pan_s_flight,54.0,-124.5703125
12/26/2021,peter_pan_s_flight,,58.7891156462585
12/27/2015,peter_pan_s_flight,6.5,56.64393939393939
12/27/2016,peter_pan_s_flight,13.0,73.45454545454545
12/27/2017,peter_pan_s_flight,48.0,-1.169811320754717
12/27/2018,peter_pan_s_flight,,-41.8502994011976
12/27/2019,peter_pan_s_flight,22.0,53.306569343065696
12/27/2020,peter_pan_s_flight,20.0,16.5078125
12/27/2021,peter_pan_s_flight,,63.38036809815951
12/28/2015,peter_pan_s_flight,42.666666666666664,85.3103448275862
12/28/2016,peter_pan_s_flight,,91.94656488549619
12/28/2017,peter_pan_s_flight,,77.40880503144655
12/28/2018,peter_pan_s_flight,,3.544378698224852
