date,ride_name,sactmin,day_week,day_year,week_year,month_year,year,prox_to_holiday,wdw_mean_temp,wdw_precip,schools_in_session,florida_schools_in_session
2016-07-29,space_mountain,20.4,6,210,30,7,2016,26,85.52,0.19,0.15,0.0
2016-07-29,big_thunder_mtn,18.5,6,210,30,7,2016,26,85.52,0.19,0.15,0.0
2016-07-29,7_dwarfs_train,33.0,6,210,30,7,2016,26,85.52,0.19,0.15,0.0
2016-07-29,haunted_mansion,11.6,6,210,30,7,2016,26,85.52,0.19,0.15,0.0
2016-07-29,peter_pan_s_flight,10.0,6,210,30,7,2016,26,85.52,0.19,0.15,0.0
2016-07-29,it_s_a_small_world,15.0,6,210,30,7,2016,26,85.52,0.19,0.15,0.0
2016-07-29,pirates_of_caribbean,12.0,6,210,30,7,2016,26,85.52,0.19,0.15,0.0
2016-07-30,peter_pan_s_flight,2.0,7,211,30,7,2016,27,84.3,0.2,0.15,0.0
2016-07-30,splash_mountain,69.0,7,211,30,7,2016,27,84.3,0.2,0.15,0.0
2016-07-30,big_thunder_mtn,33.0,7,211,30,7,2016,27,84.3,0.2,0.15,0.0
2016-07-30,7_dwarfs_train,14.666666666666666,7,211,30,7,2016,27,84.3,0.2,0.15,0.0
2016-07-30,it_s_a_small_world,11.666666666666666,7,211,30,7,2016,27,84.3,0.2,0.15,0.0
2016-07-30,pirates_of_caribbean,14.75,7,211,30,7,2016,27,84.3,0.2,0.15,0.0
2016-07-30,haunted_mansion,2.0,7,211,30,7,2016,27,84.3,0.2,0.15,0.0
2016-07-31,space_mountain,5.0,1,212,31,7,2016,28,83.59,0.2,0.19,0.0
2016-07-31,peter_pan_s_flight,27.5,1,212,31,7,2016,28,83.59,0.2,0.19,0.0
2016-07-31,7_dwarfs_train,54.0,1,212,31,7,2016,28,83.59,0.2,0.19,0.0
2016-07-31,pirates_of_caribbean,4.5,1,212,31,7,2016,28,83.59,0.2,0.19,0.0
2016-07-31,it_s_a_small_world,8.0,1,212,31,7,2016,28,83.59,0.2,0.19,0.0
2016-07-31,haunted_mansion,12.333333333333334,1,212,31,7,2016,28,83.59,0.2,0.19,0.0
2016-07-31,big_thunder_mtn,9.0,1,212,31,7,2016,28,83.59,0.2,0.19,0.0
2016-07-31,splash_mountain,26.25,1,212,31,7,2016,28,83.59,0.2,0.19,0.0
2016-08-01,pirates_of_caribbean,24.0,2,213,31,8,2016,29,84.8,0.28,0.19,0.0
2016-08-01,it_s_a_small_world,5.0,2,213,31,8,2016,29,84.8,0.28,0.19,0.0
2016-08-01,splash_mountain,20.0,2,213,31,8,2016,29,84.8,0.28,0.19,0.0
2016-08-01,big_thunder_mtn,20.33333333333333,2,213,31,8,2016,29,84.8,0.28,0.19,0.0
2016-08-01,7_dwarfs_train,29.0,2,213,31,8,2016,29,84.8,0.28,0.19,0.0
2016-08-02,pirates_of_caribbean,9.5,3,214,31,8,2016,30,85.03,0.23,0.2,0.0
2016-08-02,splash_mountain,11.0,3,214,31,8,2016,30,85.03,0.23,0.2,0.0
2016-08-02,space_mountain,9.5,3,214,31,8,2016,30,85.03,0.23,0.2,0.0
2016-08-02,big_thunder_mtn,18.0,3,214,31,8,2016,30,85.03,0.23,0.2,0.0
2016-08-03,haunted_mansion,27.0,4,215,31,8,2016,31,82.25,0.24,0.22,0.0
2016-08-03,7_dwarfs_train,20.0,4,215,31,8,2016,31,82.25,0.24,0.22,0.0
2016-08-03,big_thunder_mtn,12.333333333333334,4,215,31,8,2016,31,82.25,0.24,0.22,0.0
2016-08-03,pirates_of_caribbean,17.0,4,215,31,8,2016,31,82.25,0.24,0.22,0.0
2016-08-03,it_s_a_small_world,7.666666666666667,4,215,31,8,2016,31,82.25,0.24,0.22,0.0
2016-08-03,space_mountain,19.0,4,215,31,8,2016,31,82.25,0.24,0.22,0.0
2016-08-03,peter_pan_s_flight,5.0,4,215,31,8,2016,31,82.25,0.24,0.22,0.0
2016-08-04,space_mountain,5.666666666666667,5,216,31,8,2016,32,80.25,0.23,0.23,0.0
2016-08-04,big_thunder_mtn,43.0,5,216,31,8,2016,32,80.25,0.23,0.23,0.0
2016-08-04,7_dwarfs_train,41.0,5,216,31,8,2016,32,80.25,0.23,0.23,0.0
2016-08-04,haunted_mansion,4.333333333333333,5,216,31,8,2016,32,80.25,0.23,0.23,0.0
2016-08-04,it_s_a_small_world,9.666666666666666,5,216,31,8,2016,32,80.25,0.23,0.23,0.0
2016-08-04,splash_mountain,42.0,5,216,31,8,2016,32,80.25,0.23,0.23,0.0
2016-08-04,pirates_of_caribbean,22.0,5,216,31,8,2016,32,80.25,0.23,0.23,0.0
2016-08-05,big_thunder_mtn,24.0,6,217,31,8,2016,32,83.43,0.24,0.23,0.0
2016-08-05,it_s_a_small_world,17.0,6,217,31,8,2016,32,83.43,0.24,0.23,0.0
2016-08-05,haunted_mansion,19.5,6,217,31,8,2016,32,83.43,0.24,0.23,0.0
2016-08-05,7_dwarfs_train,37.0,6,217,31,8,2016,32,83.43,0.24,0.23,0.0
2016-08-05,space_mountain,11.0,6,217,31,8,2016,32,83.43,0.24,0.23,0.0
2016-08-05,pirates_of_caribbean,20.666666666666668,6,217,31,8,2016,32,83.43,0.24,0.23,0.0
2016-08-05,splash_mountain,42.0,6,217,31,8,2016,32,83.43,0.24,0.23,0.0
2016-08-06,7_dwarfs_train,24.0,7,218,31,8,2016,31,82.69,0.28,0.23,0.0
2016-08-06,space_mountain,15.0,7,218,31,8,2016,31,82.69,0.28,0.23,0.0
2016-08-06,pirates_of_caribbean,12.714285714285714,7,218,31,8,2016,31,82.69,0.28,0.23,0.0
2016-08-06,big_thunder_mtn,21.0,7,218,31,8,2016,31,82.69,0.28,0.23,0.0
2016-08-06,it_s_a_small_world,2.0,7,218,31,8,2016,31,82.69,0.28,0.23,0.0
2016-08-06,haunted_mansion,15.0,7,218,31,8,2016,31,82.69,0.28,0.23,0.0
2016-08-06,peter_pan_s_flight,48.0,7,218,31,8,2016,31,82.69,0.28,0.23,0.0
2016-08-06,splash_mountain,15.6,7,218,31,8,2016,31,82.69,0.28,0.23,0.0
2016-08-07,pirates_of_caribbean,10.3,1,219,32,8,2016,30,81.45,0.23,0.3,0.0
2016-08-07,it_s_a_small_world,11.0,1,219,32,8,2016,30,81.45,0.23,0.3,0.0
2016-08-07,big_thunder_mtn,12.31578947368421,1,219,32,8,2016,30,81.45,0.23,0.3,0.0
2016-08-07,haunted_mansion,15.5,1,219,32,8,2016,30,81.45,0.23,0.3,0.0
2016-08-07,splash_mountain,25.8,1,219,32,8,2016,30,81.45,0.23,0.3,0.0
2016-08-07,peter_pan_s_flight,35.0,1,219,32,8,2016,30,81.45,0.23,0.3,0.0
2016-08-07,7_dwarfs_train,42.0,1,219,32,8,2016,30,81.45,0.23,0.3,0.0
2016-08-08,space_mountain,56.0,2,220,32,8,2016,29,78.62,0.24,0.3,0.0
2016-08-08,splash_mountain,16.0,2,220,32,8,2016,29,78.62,0.24,0.3,0.0
2016-08-08,haunted_mansion,24.0,2,220,32,8,2016,29,78.62,0.24,0.3,0.0
2016-08-08,it_s_a_small_world,11.0,2,220,32,8,2016,29,78.62,0.24,0.3,0.0
2016-08-09,haunted_mansion,19.0,3,221,32,8,2016,28,81.33,0.27,0.3,0.0
2016-08-09,7_dwarfs_train,19.33333333333333,3,221,32,8,2016,28,81.33,0.27,0.3,0.0
2016-08-09,space_mountain,24.666666666666668,3,221,32,8,2016,28,81.33,0.27,0.3,0.0
2016-08-09,it_s_a_small_world,2.0,3,221,32,8,2016,28,81.33,0.27,0.3,0.0
2016-08-09,pirates_of_caribbean,14.0,3,221,32,8,2016,28,81.33,0.27,0.3,0.0
2016-08-10,7_dwarfs_train,39.66666666666666,4,222,32,8,2016,27,81.57,0.24,0.39,0.31
2016-08-10,haunted_mansion,14.0,4,222,32,8,2016,27,81.57,0.24,0.39,0.31
2016-08-10,pirates_of_caribbean,12.0,4,222,32,8,2016,27,81.57,0.24,0.39,0.31
2016-08-10,peter_pan_s_flight,6.0,4,222,32,8,2016,27,81.57,0.24,0.39,0.31
2016-08-10,splash_mountain,34.0,4,222,32,8,2016,27,81.57,0.24,0.39,0.31
2016-08-10,it_s_a_small_world,13.0,4,222,32,8,2016,27,81.57,0.24,0.39,0.31
2016-08-11,space_mountain,30.0,5,223,32,8,2016,26,83.03,0.24,0.41,0.31
2016-08-11,splash_mountain,40.0,5,223,32,8,2016,26,83.03,0.24,0.41,0.31
2016-08-11,pirates_of_caribbean,2.0,5,223,32,8,2016,26,83.03,0.24,0.41,0.31
2016-08-11,it_s_a_small_world,14.5,5,223,32,8,2016,26,83.03,0.24,0.41,0.31
2016-08-12,pirates_of_caribbean,12.2,6,224,32,8,2016,25,83.82,0.23,0.41,0.31
2016-08-12,haunted_mansion,9.0,6,224,32,8,2016,25,83.82,0.23,0.41,0.31
2016-08-12,it_s_a_small_world,12.333333333333334,6,224,32,8,2016,25,83.82,0.23,0.41,0.31
2016-08-12,splash_mountain,13.0,6,224,32,8,2016,25,83.82,0.23,0.41,0.31
2016-08-12,7_dwarfs_train,14.666666666666666,6,224,32,8,2016,25,83.82,0.23,0.41,0.31
2016-08-12,peter_pan_s_flight,11.5,6,224,32,8,2016,25,83.82,0.23,0.41,0.31
2016-08-12,space_mountain,6.75,6,224,32,8,2016,25,83.82,0.23,0.41,0.31
2016-08-13,peter_pan_s_flight,5.0,7,225,32,8,2016,24,83.91,0.24,0.41,0.31
2016-08-13,haunted_mansion,21.5,7,225,32,8,2016,24,83.91,0.24,0.41,0.31
2016-08-13,pirates_of_caribbean,11.25,7,225,32,8,2016,24,83.91,0.24,0.41,0.31
2016-08-13,it_s_a_small_world,17.0,7,225,32,8,2016,24,83.91,0.24,0.41,0.31
2016-08-13,splash_mountain,24.0,7,225,32,8,2016,24,83.91,0.24,0.41,0.31
2016-08-13,7_dwarfs_train,77.0,7,225,32,8,2016,24,83.91,0.24,0.41,0.31
2016-08-14,7_dwarfs_train,20.33333333333333,1,226,33,8,2016,23,82.88,0.27,0.49,0.67
2016-08-14,peter_pan_s_flight,18.0,1,226,33,8,2016,23,82.88,0.27,0.49,0.67
2016-08-14,splash_mountain,12.0,1,226,33,8,2016,23,82.88,0.27,0.49,0.67
2016-08-14,space_mountain,24.666666666666668,1,226,33,8,2016,23,82.88,0.27,0.49,0.67
2016-08-14,haunted_mansion,12.5,1,226,33,8,2016,23,82.88,0.27,0.49,0.67
2016-08-14,pirates_of_caribbean,14.666666666666666,1,226,33,8,2016,23,82.88,0.27,0.49,0.67
2016-08-14,it_s_a_small_world,10.0,1,226,33,8,2016,23,82.88,0.27,0.49,0.67
2016-08-15,pirates_of_caribbean,11.5,2,227,33,8,2016,22,83.61,0.24,0.49,0.67
2016-08-15,space_mountain,3.6666666666666665,2,227,33,8,2016,22,83.61,0.24,0.49,0.67
2016-08-15,peter_pan_s_flight,41.0,2,227,33,8,2016,22,83.61,0.24,0.49,0.67
2016-08-15,it_s_a_small_world,18.666666666666668,2,227,33,8,2016,22,83.61,0.24,0.49,0.67
2016-08-16,it_s_a_small_world,8.0,3,228,33,8,2016,21,81.98,0.28,0.5,0.67
2016-08-16,7_dwarfs_train,12.0,3,228,33,8,2016,21,81.98,0.28,0.5,0.67
2016-08-16,haunted_mansion,7.5,3,228,33,8,2016,21,81.98,0.28,0.5,0.67
2016-08-16,splash_mountain,8.0,3,228,33,8,2016,21,81.98,0.28,0.5,0.67
2016-08-16,space_mountain,29.0,3,228,33,8,2016,21,81.98,0.28,0.5,0.67
2016-08-16,pirates_of_caribbean,13.6,3,228,33,8,2016,21,81.98,0.28,0.5,0.67
2016-08-17,it_s_a_small_world,19.0,4,229,33,8,2016,20,83.56,0.23,0.53,0.67
2016-08-17,7_dwarfs_train,34.25,4,229,33,8,2016,20,83.56,0.23,0.53,0.67
2016-08-17,haunted_mansion,7.0,4,229,33,8,2016,20,83.56,0.23,0.53,0.67
2016-08-17,space_mountain,6.0,4,229,33,8,2016,20,83.56,0.23,0.53,0.67
2016-08-17,pirates_of_caribbean,11.333333333333334,4,229,33,8,2016,20,83.56,0.23,0.53,0.67
2016-08-17,peter_pan_s_flight,11.5,4,229,33,8,2016,20,83.56,0.23,0.53,0.67
2016-08-17,splash_mountain,11.5,4,229,33,8,2016,20,83.56,0.23,0.53,0.67
2016-08-18,haunted_mansion,8.6,5,230,33,8,2016,19,83.43,0.28,0.54,0.67
2016-08-18,7_dwarfs_train,53.5,5,230,33,8,2016,19,83.43,0.28,0.54,0.67
2016-08-18,pirates_of_caribbean,11.0,5,230,33,8,2016,19,83.43,0.28,0.54,0.67
2016-08-18,splash_mountain,12.0,5,230,33,8,2016,19,83.43,0.28,0.54,0.67
2016-08-18,it_s_a_small_world,14.666666666666666,5,230,33,8,2016,19,83.43,0.28,0.54,0.67
2016-08-18,peter_pan_s_flight,12.0,5,230,33,8,2016,19,83.43,0.28,0.54,0.67
2016-08-19,7_dwarfs_train,16.2,6,231,33,8,2016,18,84.29,0.23,0.53,0.67
2016-08-19,peter_pan_s_flight,16.0,6,231,33,8,2016,18,84.29,0.23,0.53,0.67
2016-08-19,space_mountain,17.0,6,231,33,8,2016,18,84.29,0.23,0.53,0.67
2016-08-19,pirates_of_caribbean,15.88888888888889,6,231,33,8,2016,18,84.29,0.23,0.53,0.67
2016-08-19,splash_mountain,33.0,6,231,33,8,2016,18,84.29,0.23,0.53,0.67
2016-08-19,it_s_a_small_world,10.333333333333334,6,231,33,8,2016,18,84.29,0.23,0.53,0.67
2016-08-19,haunted_mansion,10.0,6,231,33,8,2016,18,84.29,0.23,0.53,0.67
2016-08-20,space_mountain,6.0,7,232,33,8,2016,17,84.43,0.24,0.53,0.67
2016-08-20,it_s_a_small_world,11.2,7,232,33,8,2016,17,84.43,0.24,0.53,0.67
2016-08-20,7_dwarfs_train,33.0,7,232,33,8,2016,17,84.43,0.24,0.53,0.67
2016-08-20,pirates_of_caribbean,16.75,7,232,33,8,2016,17,84.43,0.24,0.53,0.67
2016-08-20,haunted_mansion,13.5,7,232,33,8,2016,17,84.43,0.24,0.53,0.67
2016-08-21,pirates_of_caribbean,12.666666666666666,1,233,34,8,2016,16,85.85,0.28,0.69,1.0
2016-08-21,space_mountain,16.0,1,233,34,8,2016,16,85.85,0.28,0.69,1.0
2016-08-21,it_s_a_small_world,9.666666666666666,1,233,34,8,2016,16,85.85,0.28,0.69,1.0
2016-08-21,haunted_mansion,12.0,1,233,34,8,2016,16,85.85,0.28,0.69,1.0
2016-08-21,7_dwarfs_train,79.0,1,233,34,8,2016,16,85.85,0.28,0.69,1.0
2016-08-21,splash_mountain,8.0,1,233,34,8,2016,16,85.85,0.28,0.69,1.0
2016-08-22,pirates_of_caribbean,22.166666666666668,2,234,34,8,2016,15,86.23,0.23,0.69,1.0
2016-08-22,space_mountain,4.0,2,234,34,8,2016,15,86.23,0.23,0.69,1.0
2016-08-22,7_dwarfs_train,24.0,2,234,34,8,2016,15,86.23,0.23,0.69,1.0
2016-08-22,splash_mountain,17.0,2,234,34,8,2016,15,86.23,0.23,0.69,1.0
2016-08-22,haunted_mansion,7.2,2,234,34,8,2016,15,86.23,0.23,0.69,1.0
2016-08-23,haunted_mansion,23.0,3,235,34,8,2016,14,86.58,0.28,0.72,1.0
2016-08-23,pirates_of_caribbean,11.2,3,235,34,8,2016,14,86.58,0.28,0.72,1.0
2016-08-23,peter_pan_s_flight,23.0,3,235,34,8,2016,14,86.58,0.28,0.72,1.0
2016-08-23,space_mountain,21.5,3,235,34,8,2016,14,86.58,0.28,0.72,1.0
2016-08-23,splash_mountain,3.0,3,235,34,8,2016,14,86.58,0.28,0.72,1.0
2016-08-23,7_dwarfs_train,56.0,3,235,34,8,2016,14,86.58,0.28,0.72,1.0
2016-08-24,space_mountain,32.666666666666664,4,236,34,8,2016,13,84.9,0.23,0.75,1.0
2016-08-24,splash_mountain,26.666666666666668,4,236,34,8,2016,13,84.9,0.23,0.75,1.0
2016-08-24,peter_pan_s_flight,8.333333333333334,4,236,34,8,2016,13,84.9,0.23,0.75,1.0
2016-08-24,pirates_of_caribbean,12.5,4,236,34,8,2016,13,84.9,0.23,0.75,1.0
2016-08-24,7_dwarfs_train,28.2,4,236,34,8,2016,13,84.9,0.23,0.75,1.0
2016-08-24,haunted_mansion,18.33333333333333,4,236,34,8,2016,13,84.9,0.23,0.75,1.0
2016-08-25,7_dwarfs_train,21.0,5,237,34,8,2016,12,84.51,0.28,0.77,1.0
2016-08-25,pirates_of_caribbean,10.5,5,237,34,8,2016,12,84.51,0.28,0.77,1.0
2016-08-25,haunted_mansion,6.5,5,237,34,8,2016,12,84.51,0.28,0.77,1.0
2016-08-25,space_mountain,16.0,5,237,34,8,2016,12,84.51,0.28,0.77,1.0
2016-08-25,peter_pan_s_flight,17.5,5,237,34,8,2016,12,84.51,0.28,0.77,1.0
2016-08-25,splash_mountain,34.0,5,237,34,8,2016,12,84.51,0.28,0.77,1.0
2016-08-26,space_mountain,19.0,6,238,34,8,2016,11,83.77,0.28,0.77,1.0
2016-08-26,haunted_mansion,6.0,6,238,34,8,2016,11,83.77,0.28,0.77,1.0
2016-08-26,peter_pan_s_flight,9.666666666666666,6,238,34,8,2016,11,83.77,0.28,0.77,1.0
2016-08-26,7_dwarfs_train,42.5,6,238,34,8,2016,11,83.77,0.28,0.77,1.0
2016-08-26,pirates_of_caribbean,10.333333333333334,6,238,34,8,2016,11,83.77,0.28,0.77,1.0
2016-08-27,7_dwarfs_train,25.33333333333333,7,239,34,8,2016,10,83.8,0.23,0.77,1.0
2016-08-27,space_mountain,17.5,7,239,34,8,2016,10,83.8,0.23,0.77,1.0
2016-08-27,peter_pan_s_flight,21.33333333333333,7,239,34,8,2016,10,83.8,0.23,0.77,1.0
2016-08-27,pirates_of_caribbean,21.666666666666668,7,239,34,8,2016,10,83.8,0.23,0.77,1.0
2016-08-27,splash_mountain,24.666666666666668,7,239,34,8,2016,10,83.8,0.23,0.77,1.0
2016-08-27,haunted_mansion,23.5,7,239,34,8,2016,10,83.8,0.23,0.77,1.0
2016-08-28,peter_pan_s_flight,42.0,1,240,35,8,2016,9,84.99,0.28,0.85,1.0
2016-08-28,pirates_of_caribbean,14.0,1,240,35,8,2016,9,84.99,0.28,0.85,1.0
2016-08-28,haunted_mansion,8.857142857142858,1,240,35,8,2016,9,84.99,0.28,0.85,1.0
2016-08-28,splash_mountain,13.25,1,240,35,8,2016,9,84.99,0.28,0.85,1.0
2016-08-28,space_mountain,23.8,1,240,35,8,2016,9,84.99,0.28,0.85,1.0
2016-08-29,haunted_mansion,10.5,2,241,35,8,2016,8,80.62,0.23,0.85,1.0
2016-08-29,pirates_of_caribbean,15.666666666666666,2,241,35,8,2016,8,80.62,0.23,0.85,1.0
2016-08-29,peter_pan_s_flight,21.0,2,241,35,8,2016,8,80.62,0.23,0.85,1.0
2016-08-29,7_dwarfs_train,23.0,2,241,35,8,2016,8,80.62,0.23,0.85,1.0
2016-08-29,space_mountain,13.0,2,241,35,8,2016,8,80.62,0.23,0.85,1.0
2016-08-29,splash_mountain,21.0,2,241,35,8,2016,8,80.62,0.23,0.85,1.0
2016-08-30,splash_mountain,16.5,3,242,35,8,2016,7,80.48,0.28,0.85,0.81
2016-08-30,haunted_mansion,10.666666666666666,3,242,35,8,2016,7,80.48,0.28,0.85,0.81
2016-08-30,pirates_of_caribbean,6.0,3,242,35,8,2016,7,80.48,0.28,0.85,0.81
2016-08-30,7_dwarfs_train,54.0,3,242,35,8,2016,7,80.48,0.28,0.85,0.81
2016-08-31,pirates_of_caribbean,8.833333333333334,4,243,35,8,2016,6,78.95,0.27,0.87,1.0
2016-08-31,splash_mountain,29.0,4,243,35,8,2016,6,78.95,0.27,0.87,1.0
2016-08-31,space_mountain,20.0,4,243,35,8,2016,6,78.95,0.27,0.87,1.0
2016-08-31,peter_pan_s_flight,8.0,4,243,35,8,2016,6,78.95,0.27,0.87,1.0
2016-08-31,7_dwarfs_train,45.0,4,243,35,8,2016,6,78.95,0.27,0.87,1.0
2016-08-31,haunted_mansion,8.0,4,243,35,8,2016,6,78.95,0.27,0.87,1.0
2016-09-01,peter_pan_s_flight,5.0,5,244,35,9,2016,5,79.72,0.24,0.89,1.0
2016-09-01,splash_mountain,22.5,5,244,35,9,2016,5,79.72,0.24,0.89,1.0
2016-09-01,space_mountain,13.4,5,244,35,9,2016,5,79.72,0.24,0.89,1.0
2016-09-01,7_dwarfs_train,15.0,5,244,35,9,2016,5,79.72,0.24,0.89,1.0
2016-09-01,pirates_of_caribbean,3.0,5,244,35,9,2016,5,79.72,0.24,0.89,1.0
2016-09-02,pirates_of_caribbean,6.0,6,245,35,9,2016,4,80.07,0.23,0.88,1.0
2016-09-02,haunted_mansion,7.4,6,245,35,9,2016,4,80.07,0.23,0.88,1.0
2016-09-02,peter_pan_s_flight,17.0,6,245,35,9,2016,4,80.07,0.23,0.88,1.0
2016-09-02,splash_mountain,14.666666666666666,6,245,35,9,2016,4,80.07,0.23,0.88,1.0
2016-09-02,7_dwarfs_train,20.0,6,245,35,9,2016,4,80.07,0.23,0.88,1.0
2016-09-02,space_mountain,15.0,6,245,35,9,2016,4,80.07,0.23,0.88,1.0
2016-09-03,pirates_of_caribbean,15.333333333333334,7,246,35,9,2016,3,80.6,0.24,0.88,1.0
2016-09-03,haunted_mansion,14.0,7,246,35,9,2016,3,80.6,0.24,0.88,1.0
2016-09-03,space_mountain,10.0,7,246,35,9,2016,3,80.6,0.24,0.88,1.0
2016-09-03,splash_mountain,24.0,7,246,35,9,2016,3,80.6,0.24,0.88,1.0
2016-09-04,haunted_mansion,26.0,1,247,36,9,2016,2,82.98,0.2,0.0,0.0
2016-09-04,peter_pan_s_flight,43.0,1,247,36,9,2016,2,82.98,0.2,0.0,0.0
2016-09-04,space_mountain,34.0,1,247,36,9,2016,2,82.98,0.2,0.0,0.0
2016-09-04,pirates_of_caribbean,19.0,1,247,36,9,2016,2,82.98,0.2,0.0,0.0
2016-09-05,space_mountain,24.25,2,248,36,9,2016,0,79.75,0.23,0.0,0.0
2016-09-05,pirates_of_caribbean,13.0,2,248,36,9,2016,0,79.75,0.23,0.0,0.0
2016-09-05,splash_mountain,13.0,2,248,36,9,2016,0,79.75,0.23,0.0,0.0
2016-09-05,haunted_mansion,14.0,2,248,36,9,2016,0,79.75,0.23,0.0,0.0
2016-09-05,7_dwarfs_train,28.0,2,248,36,9,2016,0,79.75,0.23,0.0,0.0
2016-09-06,7_dwarfs_train,15.0,3,249,36,9,2016,2,80.46,0.24,0.93,1.0
2016-09-06,haunted_mansion,10.625,3,249,36,9,2016,2,80.46,0.24,0.93,1.0
2016-09-06,splash_mountain,23.666666666666668,3,249,36,9,2016,2,80.46,0.24,0.93,1.0
2016-09-06,pirates_of_caribbean,14.285714285714286,3,249,36,9,2016,2,80.46,0.24,0.93,1.0
2016-09-06,space_mountain,17.4,3,249,36,9,2016,2,80.46,0.24,0.93,1.0
2016-09-06,peter_pan_s_flight,13.0,3,249,36,9,2016,2,80.46,0.24,0.93,1.0
2016-09-07,pirates_of_caribbean,13.0,4,250,36,9,2016,3,81.41,0.23,0.96,1.0
2016-09-07,7_dwarfs_train,26.25,4,250,36,9,2016,3,81.41,0.23,0.96,1.0
2016-09-07,peter_pan_s_flight,15.0,4,250,36,9,2016,3,81.41,0.23,0.96,1.0
2016-09-07,haunted_mansion,6.333333333333333,4,250,36,9,2016,3,81.41,0.23,0.96,1.0
2016-09-07,splash_mountain,8.0,4,250,36,9,2016,3,81.41,0.23,0.96,1.0
2016-09-07,space_mountain,23.666666666666668,4,250,36,9,2016,3,81.41,0.23,0.96,1.0
2016-09-08,pirates_of_caribbean,7.0,5,251,36,9,2016,4,81.44,0.24,0.97,1.0
2016-09-08,space_mountain,3.5,5,251,36,9,2016,4,81.44,0.24,0.97,1.0
2016-09-08,haunted_mansion,5.666666666666667,5,251,36,9,2016,4,81.44,0.24,0.97,1.0
2016-09-08,splash_mountain,24.0,5,251,36,9,2016,4,81.44,0.24,0.97,1.0
2016-09-08,peter_pan_s_flight,33.0,5,251,36,9,2016,4,81.44,0.24,0.97,1.0
2016-09-08,7_dwarfs_train,9.5,5,251,36,9,2016,4,81.44,0.24,0.97,1.0
2016-09-09,7_dwarfs_train,22.25,6,252,36,9,2016,5,82.76,0.24,0.97,1.0
2016-09-09,space_mountain,22.0,6,252,36,9,2016,5,82.76,0.24,0.97,1.0
2016-09-09,splash_mountain,41.5,6,252,36,9,2016,5,82.76,0.24,0.97,1.0
2016-09-09,haunted_mansion,18.0,6,252,36,9,2016,5,82.76,0.24,0.97,1.0
2016-09-09,peter_pan_s_flight,8.0,6,252,36,9,2016,5,82.76,0.24,0.97,1.0
2016-09-09,pirates_of_caribbean,15.0,6,252,36,9,2016,5,82.76,0.24,0.97,1.0
2016-09-10,splash_mountain,24.5,7,253,36,9,2016,6,83.77,0.23,0.97,1.0
2016-09-10,7_dwarfs_train,18.285714285714285,7,253,36,9,2016,6,83.77,0.23,0.97,1.0
2016-09-10,peter_pan_s_flight,8.0,7,253,36,9,2016,6,83.77,0.23,0.97,1.0
2016-09-10,pirates_of_caribbean,18.25,7,253,36,9,2016,6,83.77,0.23,0.97,1.0
2016-09-10,space_mountain,11.25,7,253,36,9,2016,6,83.77,0.23,0.97,1.0
2016-09-10,haunted_mansion,18.33333333333333,7,253,36,9,2016,6,83.77,0.23,0.97,1.0
2016-09-11,space_mountain,3.75,1,254,37,9,2016,7,82.8,0.24,0.94,1.0
2016-09-11,pirates_of_caribbean,4.75,1,254,37,9,2016,7,82.8,0.24,0.94,1.0
2016-09-11,7_dwarfs_train,14.333333333333334,1,254,37,9,2016,7,82.8,0.24,0.94,1.0
2016-09-11,haunted_mansion,9.2,1,254,37,9,2016,7,82.8,0.24,0.94,1.0
2016-09-11,peter_pan_s_flight,12.25,1,254,37,9,2016,7,82.8,0.24,0.94,1.0
2016-09-11,splash_mountain,4.0,1,254,37,9,2016,7,82.8,0.24,0.94,1.0
2016-09-12,splash_mountain,2.0,2,255,37,9,2016,8,83.48,0.24,0.94,1.0
2016-09-12,7_dwarfs_train,5.5,2,255,37,9,2016,8,83.48,0.24,0.94,1.0
2016-09-12,peter_pan_s_flight,28.0,2,255,37,9,2016,8,83.48,0.24,0.94,1.0
2016-09-12,pirates_of_caribbean,9.0,2,255,37,9,2016,8,83.48,0.24,0.94,1.0
2016-09-12,haunted_mansion,4.0,2,255,37,9,2016,8,83.48,0.24,0.94,1.0
2016-09-13,pirates_of_caribbean,10.666666666666666,3,256,37,9,2016,9,80.41,0.19,0.96,1.0
2016-09-13,splash_mountain,14.75,3,256,37,9,2016,9,80.41,0.19,0.96,1.0
2016-09-13,peter_pan_s_flight,16.0,3,256,37,9,2016,9,80.41,0.19,0.96,1.0
2016-09-13,7_dwarfs_train,31.4,3,256,37,9,2016,9,80.41,0.19,0.96,1.0
2016-09-13,space_mountain,6.333333333333333,3,256,37,9,2016,9,80.41,0.19,0.96,1.0
2016-09-13,haunted_mansion,8.5,3,256,37,9,2016,9,80.41,0.19,0.96,1.0
2016-09-14,haunted_mansion,6.0,4,257,37,9,2016,10,82.39,0.24,0.96,1.0
2016-09-14,pirates_of_caribbean,12.4,4,257,37,9,2016,10,82.39,0.24,0.96,1.0
2016-09-14,splash_mountain,20.8,4,257,37,9,2016,10,82.39,0.24,0.96,1.0
2016-09-14,space_mountain,14.333333333333334,4,257,37,9,2016,10,82.39,0.24,0.96,1.0
2016-09-14,peter_pan_s_flight,25.33333333333333,4,257,37,9,2016,10,82.39,0.24,0.96,1.0
2016-09-14,7_dwarfs_train,17.0,4,257,37,9,2016,10,82.39,0.24,0.96,1.0
