date,ride_name,sactmin
10/24/2017,pirates_of_caribbean,9
10/24/2017,7_dwarfs_train,37
10/24/2017,haunted_mansion,13
10/24/2017,big_thunder_mtn,28
10/24/2017,space_mountain,16
10/25/2017,7_dwarfs_train,31
10/25/2017,it_s_a_small_world,14
10/25/2017,haunted_mansion,25
10/25/2017,big_thunder_mtn,28
10/25/2017,space_mountain,11
10/25/2017,pirates_of_caribbean,12
10/26/2017,pirates_of_caribbean,20
10/26/2017,haunted_mansion,8
10/26/2017,big_thunder_mtn,16
10/26/2017,7_dwarfs_train,20
10/26/2017,space_mountain,20
10/26/2017,it_s_a_small_world,3
10/27/2017,space_mountain,9
10/27/2017,big_thunder_mtn,6
10/27/2017,peter_pan_s_flight,7
10/27/2017,haunted_mansion,9
10/27/2017,7_dwarfs_train,31
10/27/2017,pirates_of_caribbean,12
10/27/2017,it_s_a_small_world,8
10/28/2017,big_thunder_mtn,13
10/28/2017,pirates_of_caribbean,4
10/28/2017,7_dwarfs_train,54
10/28/2017,space_mountain,10
10/28/2017,peter_pan_s_flight,8
10/28/2017,haunted_mansion,14
10/29/2017,haunted_mansion,11
10/29/2017,pirates_of_caribbean,13
10/29/2017,big_thunder_mtn,19
10/29/2017,it_s_a_small_world,7
10/29/2017,space_mountain,20
10/29/2017,peter_pan_s_flight,9
10/29/2017,7_dwarfs_train,43
10/30/2017,7_dwarfs_train,18
10/30/2017,haunted_mansion,5
10/30/2017,peter_pan_s_flight,26
10/30/2017,big_thunder_mtn,4
10/30/2017,it_s_a_small_world,18
10/30/2017,pirates_of_caribbean,29
10/31/2017,pirates_of_caribbean,10
10/31/2017,big_thunder_mtn,18
10/31/2017,haunted_mansion,22
10/31/2017,7_dwarfs_train,22
11/1/2017,big_thunder_mtn,23
11/1/2017,space_mountain,22
11/1/2017,pirates_of_caribbean,14
11/1/2017,7_dwarfs_train,9
11/1/2017,haunted_mansion,14
11/2/2017,7_dwarfs_train,30
11/2/2017,space_mountain,25
11/2/2017,peter_pan_s_flight,38
11/2/2017,haunted_mansion,19
11/2/2017,it_s_a_small_world,6
11/2/2017,pirates_of_caribbean,20
11/2/2017,big_thunder_mtn,25
11/3/2017,pirates_of_caribbean,14
11/3/2017,haunted_mansion,14
11/3/2017,space_mountain,31
11/3/2017,big_thunder_mtn,24
11/3/2017,7_dwarfs_train,101
11/3/2017,it_s_a_small_world,15
11/4/2017,7_dwarfs_train,51
11/4/2017,big_thunder_mtn,20
11/4/2017,space_mountain,12
11/4/2017,haunted_mansion,19
11/4/2017,peter_pan_s_flight,26
11/4/2017,pirates_of_caribbean,17
11/4/2017,it_s_a_small_world,16
11/5/2017,space_mountain,38
11/5/2017,pirates_of_caribbean,13
11/5/2017,big_thunder_mtn,20
11/5/2017,it_s_a_small_world,19
11/5/2017,7_dwarfs_train,0
11/5/2017,haunted_mansion,15
11/6/2017,pirates_of_caribbean,14
11/6/2017,it_s_a_small_world,14
11/6/2017,big_thunder_mtn,15
11/6/2017,7_dwarfs_train,49
11/6/2017,haunted_mansion,14
11/6/2017,peter_pan_s_flight,13
11/7/2017,haunted_mansion,27
11/7/2017,it_s_a_small_world,20
11/7/2017,7_dwarfs_train,61
11/7/2017,big_thunder_mtn,23
11/7/2017,pirates_of_caribbean,20
11/7/2017,space_mountain,26
11/8/2017,pirates_of_caribbean,5
11/8/2017,peter_pan_s_flight,14
11/8/2017,space_mountain,13
11/8/2017,haunted_mansion,19
11/8/2017,7_dwarfs_train,56
11/8/2017,big_thunder_mtn,21
11/8/2017,it_s_a_small_world,25
11/9/2017,7_dwarfs_train,21
11/9/2017,space_mountain,12
11/9/2017,it_s_a_small_world,5
11/9/2017,haunted_mansion,14
11/9/2017,pirates_of_caribbean,24
11/9/2017,peter_pan_s_flight,37
11/9/2017,big_thunder_mtn,27
11/10/2017,7_dwarfs_train,33
11/10/2017,big_thunder_mtn,30
11/10/2017,it_s_a_small_world,12
11/10/2017,peter_pan_s_flight,32
11/10/2017,space_mountain,26
11/10/2017,pirates_of_caribbean,16
11/10/2017,haunted_mansion,6
11/11/2017,haunted_mansion,9
11/11/2017,peter_pan_s_flight,6
11/11/2017,pirates_of_caribbean,21
11/11/2017,big_thunder_mtn,21
11/11/2017,space_mountain,21
11/11/2017,7_dwarfs_train,28
11/11/2017,it_s_a_small_world,13
11/12/2017,pirates_of_caribbean,14
11/12/2017,peter_pan_s_flight,15
11/12/2017,big_thunder_mtn,9
11/12/2017,7_dwarfs_train,12
11/12/2017,space_mountain,17
11/12/2017,haunted_mansion,14
11/12/2017,it_s_a_small_world,16
11/13/2017,it_s_a_small_world,15
11/13/2017,haunted_mansion,21
11/13/2017,7_dwarfs_train,47
11/13/2017,peter_pan_s_flight,18
11/13/2017,space_mountain,24
11/13/2017,pirates_of_caribbean,24
11/13/2017,big_thunder_mtn,15
11/14/2017,big_thunder_mtn,13
11/14/2017,space_mountain,14
11/14/2017,it_s_a_small_world,16
11/14/2017,haunted_mansion,16
11/14/2017,pirates_of_caribbean,6
11/14/2017,7_dwarfs_train,35
11/14/2017,peter_pan_s_flight,24
11/15/2017,big_thunder_mtn,36
11/15/2017,it_s_a_small_world,14
11/15/2017,pirates_of_caribbean,29
11/15/2017,space_mountain,17
11/15/2017,peter_pan_s_flight,19
11/15/2017,7_dwarfs_train,35
11/15/2017,haunted_mansion,37
11/16/2017,7_dwarfs_train,47
11/16/2017,haunted_mansion,12
11/16/2017,space_mountain,25
11/16/2017,peter_pan_s_flight,18
11/16/2017,it_s_a_small_world,11
11/16/2017,big_thunder_mtn,17
11/16/2017,pirates_of_caribbean,8
11/17/2017,peter_pan_s_flight,20
11/17/2017,pirates_of_caribbean,5
11/17/2017,7_dwarfs_train,37
11/17/2017,it_s_a_small_world,9
11/17/2017,haunted_mansion,9
11/17/2017,space_mountain,19
11/17/2017,splash_mountain,30
11/18/2017,big_thunder_mtn,41
11/18/2017,haunted_mansion,32
11/18/2017,it_s_a_small_world,19
11/18/2017,pirates_of_caribbean,22
11/19/2017,haunted_mansion,13
11/19/2017,splash_mountain,9
11/19/2017,7_dwarfs_train,21
11/19/2017,it_s_a_small_world,11
11/19/2017,space_mountain,13
11/19/2017,pirates_of_caribbean,10
11/20/2017,pirates_of_caribbean,25
11/20/2017,big_thunder_mtn,51
11/20/2017,it_s_a_small_world,5
11/20/2017,splash_mountain,7
11/20/2017,haunted_mansion,23
11/20/2017,peter_pan_s_flight,60
11/21/2017,big_thunder_mtn,12
11/21/2017,space_mountain,48
11/21/2017,peter_pan_s_flight,16
11/21/2017,pirates_of_caribbean,19
11/21/2017,it_s_a_small_world,22
11/21/2017,haunted_mansion,22
11/21/2017,7_dwarfs_train,31
11/21/2017,splash_mountain,33
11/22/2017,7_dwarfs_train,25
11/22/2017,it_s_a_small_world,18
11/22/2017,haunted_mansion,42
11/22/2017,peter_pan_s_flight,6
11/22/2017,splash_mountain,61
11/22/2017,space_mountain,48
11/22/2017,big_thunder_mtn,42
11/22/2017,pirates_of_caribbean,26
11/23/2017,splash_mountain,8
11/23/2017,it_s_a_small_world,16
11/23/2017,pirates_of_caribbean,8
11/23/2017,haunted_mansion,8
11/23/2017,peter_pan_s_flight,11
11/23/2017,big_thunder_mtn,13
11/24/2017,big_thunder_mtn,35
11/24/2017,space_mountain,16
11/24/2017,7_dwarfs_train,21
11/24/2017,it_s_a_small_world,18
11/24/2017,pirates_of_caribbean,26
11/24/2017,haunted_mansion,13
11/25/2017,space_mountain,7
11/25/2017,7_dwarfs_train,44
11/25/2017,splash_mountain,13
11/25/2017,big_thunder_mtn,15
11/25/2017,it_s_a_small_world,17
11/25/2017,haunted_mansion,14
11/25/2017,peter_pan_s_flight,41
11/25/2017,pirates_of_caribbean,16
11/26/2017,peter_pan_s_flight,42
11/26/2017,7_dwarfs_train,36
11/26/2017,space_mountain,18
11/26/2017,big_thunder_mtn,27
11/26/2017,it_s_a_small_world,5
11/26/2017,haunted_mansion,25
11/26/2017,pirates_of_caribbean,10
11/26/2017,splash_mountain,12
11/27/2017,space_mountain,3
11/27/2017,haunted_mansion,45
11/27/2017,peter_pan_s_flight,26
11/27/2017,it_s_a_small_world,11
11/27/2017,pirates_of_caribbean,24
11/27/2017,big_thunder_mtn,28
11/27/2017,7_dwarfs_train,28
11/28/2017,splash_mountain,12
11/28/2017,7_dwarfs_train,31
11/28/2017,big_thunder_mtn,14
11/28/2017,pirates_of_caribbean,9
11/28/2017,it_s_a_small_world,10
11/28/2017,peter_pan_s_flight,21
11/28/2017,space_mountain,15
11/28/2017,haunted_mansion,7
11/29/2017,7_dwarfs_train,71
11/29/2017,space_mountain,22
11/29/2017,splash_mountain,27
11/29/2017,haunted_mansion,17
11/29/2017,pirates_of_caribbean,20
11/29/2017,big_thunder_mtn,22
11/30/2017,big_thunder_mtn,23
11/30/2017,splash_mountain,12
11/30/2017,haunted_mansion,6
11/30/2017,it_s_a_small_world,4
11/30/2017,7_dwarfs_train,28
11/30/2017,peter_pan_s_flight,24
11/30/2017,pirates_of_caribbean,5
11/30/2017,space_mountain,23
12/1/2017,splash_mountain,28
12/1/2017,space_mountain,12
12/1/2017,peter_pan_s_flight,17
12/1/2017,big_thunder_mtn,16
12/1/2017,7_dwarfs_train,29
12/1/2017,haunted_mansion,7
12/1/2017,it_s_a_small_world,2
12/1/2017,pirates_of_caribbean,15
12/2/2017,space_mountain,1
12/2/2017,haunted_mansion,14
12/2/2017,pirates_of_caribbean,13
12/2/2017,splash_mountain,34
12/2/2017,big_thunder_mtn,8
12/2/2017,it_s_a_small_world,17
12/2/2017,7_dwarfs_train,90
12/3/2017,it_s_a_small_world,12
12/3/2017,peter_pan_s_flight,24
12/3/2017,haunted_mansion,22
12/3/2017,pirates_of_caribbean,18
12/3/2017,big_thunder_mtn,13
12/3/2017,splash_mountain,17
12/3/2017,7_dwarfs_train,41
12/3/2017,space_mountain,37
12/4/2017,7_dwarfs_train,12
12/4/2017,it_s_a_small_world,19
12/4/2017,big_thunder_mtn,35
12/4/2017,splash_mountain,68
12/4/2017,pirates_of_caribbean,28
12/4/2017,haunted_mansion,21
12/5/2017,it_s_a_small_world,12
12/5/2017,haunted_mansion,9
12/5/2017,pirates_of_caribbean,8
12/5/2017,splash_mountain,10
12/5/2017,space_mountain,13
12/5/2017,7_dwarfs_train,30
12/5/2017,big_thunder_mtn,12
12/6/2017,haunted_mansion,22
12/6/2017,splash_mountain,13
12/6/2017,7_dwarfs_train,30
12/6/2017,space_mountain,15
12/6/2017,big_thunder_mtn,17
12/6/2017,it_s_a_small_world,15
12/6/2017,pirates_of_caribbean,24
12/6/2017,peter_pan_s_flight,17
12/7/2017,big_thunder_mtn,18
12/7/2017,7_dwarfs_train,20
12/7/2017,pirates_of_caribbean,9
12/7/2017,peter_pan_s_flight,15
12/7/2017,space_mountain,14
12/7/2017,splash_mountain,9
12/7/2017,haunted_mansion,14
12/7/2017,it_s_a_small_world,8
12/8/2017,pirates_of_caribbean,8
12/8/2017,7_dwarfs_train,11
12/8/2017,it_s_a_small_world,9
12/8/2017,haunted_mansion,8
12/8/2017,splash_mountain,18
12/8/2017,big_thunder_mtn,18
12/8/2017,peter_pan_s_flight,11
12/8/2017,space_mountain,21
12/9/2017,peter_pan_s_flight,13
12/9/2017,it_s_a_small_world,24
12/9/2017,big_thunder_mtn,29
12/9/2017,splash_mountain,3
12/9/2017,haunted_mansion,29
12/9/2017,7_dwarfs_train,58
12/9/2017,pirates_of_caribbean,29
12/10/2017,haunted_mansion,31
12/10/2017,it_s_a_small_world,18
12/10/2017,peter_pan_s_flight,10
12/10/2017,big_thunder_mtn,13
12/10/2017,splash_mountain,3
12/10/2017,pirates_of_caribbean,17
12/10/2017,7_dwarfs_train,32
12/10/2017,space_mountain,15
12/11/2017,haunted_mansion,16
12/11/2017,big_thunder_mtn,17
12/11/2017,it_s_a_small_world,32
12/11/2017,7_dwarfs_train,27
12/11/2017,pirates_of_caribbean,57
12/12/2017,pirates_of_caribbean,10
12/12/2017,big_thunder_mtn,21
12/12/2017,it_s_a_small_world,12
12/12/2017,7_dwarfs_train,31
12/12/2017,space_mountain,7
12/12/2017,splash_mountain,7
12/12/2017,peter_pan_s_flight,33
12/12/2017,haunted_mansion,19
12/13/2017,pirates_of_caribbean,30
12/13/2017,space_mountain,25
12/13/2017,it_s_a_small_world,12
12/13/2017,haunted_mansion,22
12/13/2017,big_thunder_mtn,19
12/13/2017,7_dwarfs_train,38
12/13/2017,peter_pan_s_flight,33
12/14/2017,big_thunder_mtn,21
12/14/2017,pirates_of_caribbean,11
12/14/2017,space_mountain,23
12/14/2017,haunted_mansion,11
12/14/2017,peter_pan_s_flight,14
12/14/2017,splash_mountain,11
12/14/2017,it_s_a_small_world,9
12/14/2017,7_dwarfs_train,22
12/15/2017,big_thunder_mtn,20
12/15/2017,it_s_a_small_world,10
12/15/2017,7_dwarfs_train,54
12/15/2017,haunted_mansion,6
12/15/2017,splash_mountain,15
12/15/2017,space_mountain,29
12/15/2017,pirates_of_caribbean,13
12/15/2017,peter_pan_s_flight,19
12/16/2017,splash_mountain,41
12/16/2017,space_mountain,22
12/16/2017,7_dwarfs_train,58
12/16/2017,peter_pan_s_flight,15
12/16/2017,it_s_a_small_world,17
12/16/2017,haunted_mansion,42
12/16/2017,pirates_of_caribbean,25
12/16/2017,big_thunder_mtn,34
12/17/2017,peter_pan_s_flight,35
12/17/2017,big_thunder_mtn,24
12/17/2017,it_s_a_small_world,16
12/17/2017,7_dwarfs_train,26
12/17/2017,pirates_of_caribbean,12
12/17/2017,space_mountain,17
12/17/2017,splash_mountain,19
12/17/2017,haunted_mansion,15
12/18/2017,space_mountain,110
12/18/2017,it_s_a_small_world,15
12/18/2017,big_thunder_mtn,33
12/18/2017,haunted_mansion,6
12/18/2017,splash_mountain,25
12/18/2017,pirates_of_caribbean,2
12/19/2017,pirates_of_caribbean,13
12/19/2017,space_mountain,34
12/19/2017,big_thunder_mtn,29
12/19/2017,it_s_a_small_world,12
12/19/2017,peter_pan_s_flight,22
12/19/2017,splash_mountain,30
12/19/2017,7_dwarfs_train,43
12/19/2017,haunted_mansion,17
12/20/2017,space_mountain,17
12/20/2017,it_s_a_small_world,47
12/20/2017,pirates_of_caribbean,29
12/20/2017,peter_pan_s_flight,22
12/21/2017,haunted_mansion,20
12/21/2017,peter_pan_s_flight,20
12/21/2017,big_thunder_mtn,31
12/21/2017,splash_mountain,21
12/21/2017,space_mountain,17
12/21/2017,7_dwarfs_train,19
12/21/2017,pirates_of_caribbean,6
12/22/2017,it_s_a_small_world,12
12/22/2017,big_thunder_mtn,38
12/22/2017,peter_pan_s_flight,23
12/22/2017,space_mountain,10
12/22/2017,haunted_mansion,7
12/22/2017,7_dwarfs_train,54
12/22/2017,splash_mountain,4
12/22/2017,pirates_of_caribbean,12
12/23/2017,it_s_a_small_world,18
12/23/2017,pirates_of_caribbean,27
12/23/2017,space_mountain,8
12/23/2017,splash_mountain,8
12/23/2017,big_thunder_mtn,23
12/23/2017,haunted_mansion,11
12/23/2017,peter_pan_s_flight,19
12/23/2017,7_dwarfs_train,13
12/24/2017,big_thunder_mtn,6
12/24/2017,space_mountain,29
12/24/2017,peter_pan_s_flight,4
12/24/2017,haunted_mansion,32
12/24/2017,splash_mountain,37
12/24/2017,it_s_a_small_world,19
12/24/2017,pirates_of_caribbean,14
12/25/2017,splash_mountain,7
12/25/2017,haunted_mansion,6
12/25/2017,pirates_of_caribbean,13
12/25/2017,peter_pan_s_flight,6
12/25/2017,space_mountain,81
12/25/2017,it_s_a_small_world,2
12/25/2017,big_thunder_mtn,18
12/26/2017,7_dwarfs_train,44
12/26/2017,it_s_a_small_world,34
12/26/2017,space_mountain,14
12/26/2017,haunted_mansion,9
12/26/2017,pirates_of_caribbean,30
12/26/2017,splash_mountain,64
12/26/2017,big_thunder_mtn,20
12/27/2017,splash_mountain,35
12/27/2017,big_thunder_mtn,35
12/27/2017,7_dwarfs_train,80
12/27/2017,peter_pan_s_flight,48
12/27/2017,haunted_mansion,7
12/27/2017,space_mountain,14
12/27/2017,pirates_of_caribbean,40
12/28/2017,space_mountain,12
12/28/2017,7_dwarfs_train,34
12/28/2017,splash_mountain,10
12/28/2017,it_s_a_small_world,15
12/28/2017,big_thunder_mtn,19
12/28/2017,haunted_mansion,23
12/29/2017,it_s_a_small_world,23
12/29/2017,big_thunder_mtn,78
12/29/2017,haunted_mansion,32
12/29/2017,space_mountain,13
12/29/2017,splash_mountain,15
12/29/2017,peter_pan_s_flight,7
12/29/2017,pirates_of_caribbean,22
12/30/2017,big_thunder_mtn,24
12/30/2017,7_dwarfs_train,16
12/30/2017,haunted_mansion,18
12/30/2017,it_s_a_small_world,24
12/30/2017,pirates_of_caribbean,20
12/30/2017,splash_mountain,25
12/30/2017,space_mountain,25
12/31/2017,haunted_mansion,32
12/31/2017,pirates_of_caribbean,34
12/31/2017,peter_pan_s_flight,69
12/31/2017,7_dwarfs_train,22
12/31/2017,it_s_a_small_world,13
12/31/2017,splash_mountain,14
12/31/2017,big_thunder_mtn,23
1/1/2018,big_thunder_mtn,15
1/1/2018,splash_mountain,1
1/1/2018,space_mountain,15
1/1/2018,7_dwarfs_train,35
1/1/2018,pirates_of_caribbean,9
1/1/2018,haunted_mansion,12
1/1/2018,peter_pan_s_flight,9
1/1/2018,it_s_a_small_world,18
1/2/2018,space_mountain,41
1/2/2018,pirates_of_caribbean,34
1/2/2018,7_dwarfs_train,13
1/2/2018,it_s_a_small_world,9
1/2/2018,haunted_mansion,25
1/2/2018,splash_mountain,30
1/2/2018,big_thunder_mtn,20
1/3/2018,haunted_mansion,17
1/3/2018,it_s_a_small_world,9
1/3/2018,space_mountain,48
1/3/2018,pirates_of_caribbean,11
1/3/2018,big_thunder_mtn,10
1/3/2018,7_dwarfs_train,46
1/4/2018,it_s_a_small_world,21
1/4/2018,pirates_of_caribbean,17
1/4/2018,space_mountain,64
1/4/2018,haunted_mansion,17
1/4/2018,big_thunder_mtn,22
1/5/2018,it_s_a_small_world,22
1/5/2018,pirates_of_caribbean,21
1/5/2018,space_mountain,17
1/5/2018,peter_pan_s_flight,30
1/5/2018,big_thunder_mtn,25
1/5/2018,splash_mountain,8
1/5/2018,haunted_mansion,14
1/5/2018,7_dwarfs_train,25
1/6/2018,splash_mountain,11
1/6/2018,haunted_mansion,28
1/6/2018,pirates_of_caribbean,23
1/6/2018,7_dwarfs_train,25
1/6/2018,peter_pan_s_flight,3
1/6/2018,it_s_a_small_world,20
1/7/2018,pirates_of_caribbean,16
1/7/2018,splash_mountain,22
1/7/2018,7_dwarfs_train,42
1/7/2018,big_thunder_mtn,35
1/7/2018,haunted_mansion,25
1/7/2018,it_s_a_small_world,4
1/7/2018,peter_pan_s_flight,16
1/8/2018,space_mountain,33
1/8/2018,big_thunder_mtn,34
1/8/2018,haunted_mansion,11
1/8/2018,it_s_a_small_world,22
1/8/2018,pirates_of_caribbean,23
1/8/2018,7_dwarfs_train,8
1/9/2018,big_thunder_mtn,51
1/9/2018,it_s_a_small_world,11
1/9/2018,haunted_mansion,26
1/9/2018,space_mountain,7
1/9/2018,7_dwarfs_train,47
1/9/2018,pirates_of_caribbean,13
1/10/2018,space_mountain,24
1/10/2018,haunted_mansion,27
1/10/2018,big_thunder_mtn,22
1/10/2018,it_s_a_small_world,10
1/10/2018,pirates_of_caribbean,18
1/10/2018,7_dwarfs_train,35
1/11/2018,big_thunder_mtn,18
1/11/2018,space_mountain,20
1/11/2018,pirates_of_caribbean,22
1/11/2018,it_s_a_small_world,21
1/11/2018,haunted_mansion,15
1/12/2018,haunted_mansion,13
1/12/2018,peter_pan_s_flight,1
1/12/2018,space_mountain,25
1/12/2018,pirates_of_caribbean,27
1/12/2018,7_dwarfs_train,50
1/12/2018,big_thunder_mtn,36
1/12/2018,it_s_a_small_world,13
1/13/2018,space_mountain,63
1/13/2018,big_thunder_mtn,6
1/13/2018,it_s_a_small_world,29
1/13/2018,pirates_of_caribbean,19
1/13/2018,peter_pan_s_flight,11
1/13/2018,haunted_mansion,25
1/13/2018,7_dwarfs_train,22
1/14/2018,peter_pan_s_flight,64
1/14/2018,big_thunder_mtn,5
1/14/2018,it_s_a_small_world,19
1/14/2018,7_dwarfs_train,39
1/14/2018,pirates_of_caribbean,22
1/14/2018,haunted_mansion,7
1/15/2018,7_dwarfs_train,53
1/15/2018,big_thunder_mtn,29
1/15/2018,haunted_mansion,34
1/15/2018,peter_pan_s_flight,12
1/15/2018,it_s_a_small_world,18
1/15/2018,space_mountain,12
1/15/2018,pirates_of_caribbean,25
1/16/2018,it_s_a_small_world,20
1/16/2018,space_mountain,13
1/16/2018,big_thunder_mtn,13
1/16/2018,peter_pan_s_flight,26
1/16/2018,pirates_of_caribbean,26
1/17/2018,big_thunder_mtn,27
1/17/2018,haunted_mansion,15
1/17/2018,space_mountain,26
1/17/2018,pirates_of_caribbean,18
1/17/2018,7_dwarfs_train,46
1/17/2018,it_s_a_small_world,9
1/18/2018,pirates_of_caribbean,21
1/18/2018,space_mountain,38
1/18/2018,7_dwarfs_train,29
1/18/2018,peter_pan_s_flight,61
1/18/2018,haunted_mansion,12
1/18/2018,it_s_a_small_world,12
1/18/2018,big_thunder_mtn,56
1/19/2018,peter_pan_s_flight,11
1/19/2018,big_thunder_mtn,21
1/19/2018,haunted_mansion,21
1/19/2018,7_dwarfs_train,14
1/19/2018,space_mountain,34
1/19/2018,it_s_a_small_world,5
1/19/2018,pirates_of_caribbean,22
1/20/2018,space_mountain,24
1/20/2018,7_dwarfs_train,59
1/20/2018,pirates_of_caribbean,34
1/20/2018,haunted_mansion,13
1/20/2018,it_s_a_small_world,16
1/20/2018,peter_pan_s_flight,21
1/20/2018,big_thunder_mtn,32
1/21/2018,big_thunder_mtn,32
1/21/2018,haunted_mansion,18
1/21/2018,space_mountain,42
1/21/2018,7_dwarfs_train,77
1/21/2018,it_s_a_small_world,18
1/21/2018,pirates_of_caribbean,23
1/21/2018,peter_pan_s_flight,18
1/22/2018,big_thunder_mtn,21
1/22/2018,haunted_mansion,17
1/22/2018,it_s_a_small_world,19
1/22/2018,7_dwarfs_train,14
1/22/2018,space_mountain,11
1/22/2018,pirates_of_caribbean,39
1/23/2018,peter_pan_s_flight,55
1/23/2018,haunted_mansion,19
1/23/2018,big_thunder_mtn,38
1/23/2018,it_s_a_small_world,14
1/23/2018,7_dwarfs_train,10
1/23/2018,space_mountain,56
1/23/2018,pirates_of_caribbean,32
1/24/2018,big_thunder_mtn,17
1/24/2018,peter_pan_s_flight,21
1/24/2018,space_mountain,60
1/24/2018,it_s_a_small_world,21
1/24/2018,haunted_mansion,10
1/24/2018,7_dwarfs_train,29
1/24/2018,pirates_of_caribbean,20
1/25/2018,big_thunder_mtn,27
1/25/2018,haunted_mansion,13
1/25/2018,pirates_of_caribbean,18
1/25/2018,it_s_a_small_world,6
1/25/2018,peter_pan_s_flight,51
1/25/2018,space_mountain,15
1/26/2018,pirates_of_caribbean,24
1/26/2018,7_dwarfs_train,91
1/26/2018,it_s_a_small_world,12
1/26/2018,big_thunder_mtn,38
1/26/2018,peter_pan_s_flight,33
1/26/2018,space_mountain,27
1/26/2018,haunted_mansion,18
1/27/2018,space_mountain,11
1/27/2018,haunted_mansion,16
1/27/2018,7_dwarfs_train,23
1/27/2018,it_s_a_small_world,23
1/27/2018,big_thunder_mtn,21
1/27/2018,peter_pan_s_flight,10
1/27/2018,pirates_of_caribbean,30
1/28/2018,pirates_of_caribbean,14
1/28/2018,haunted_mansion,25
1/28/2018,big_thunder_mtn,25
1/28/2018,space_mountain,32
1/28/2018,7_dwarfs_train,53
1/28/2018,peter_pan_s_flight,17
1/28/2018,it_s_a_small_world,9
1/29/2018,haunted_mansion,23
1/29/2018,it_s_a_small_world,14
1/29/2018,big_thunder_mtn,19
1/29/2018,pirates_of_caribbean,25
1/29/2018,space_mountain,19
1/29/2018,peter_pan_s_flight,35
1/29/2018,7_dwarfs_train,10
1/30/2018,peter_pan_s_flight,3
1/30/2018,haunted_mansion,26
1/30/2018,it_s_a_small_world,18
1/30/2018,space_mountain,63
1/30/2018,big_thunder_mtn,13
1/30/2018,pirates_of_caribbean,15
1/31/2018,haunted_mansion,21
1/31/2018,space_mountain,15
1/31/2018,peter_pan_s_flight,21
1/31/2018,it_s_a_small_world,13
1/31/2018,big_thunder_mtn,19
1/31/2018,7_dwarfs_train,52
1/31/2018,pirates_of_caribbean,21
2/1/2018,space_mountain,15
2/1/2018,7_dwarfs_train,77
2/1/2018,haunted_mansion,24
2/1/2018,pirates_of_caribbean,23
2/1/2018,peter_pan_s_flight,55
2/1/2018,big_thunder_mtn,17
2/1/2018,it_s_a_small_world,8
2/2/2018,7_dwarfs_train,71
2/2/2018,it_s_a_small_world,15
2/2/2018,splash_mountain,51
2/2/2018,big_thunder_mtn,37
2/2/2018,haunted_mansion,16
2/2/2018,pirates_of_caribbean,14
2/3/2018,haunted_mansion,22
2/3/2018,space_mountain,20
2/3/2018,splash_mountain,25
2/3/2018,peter_pan_s_flight,16
2/3/2018,it_s_a_small_world,9
2/3/2018,7_dwarfs_train,57
2/3/2018,pirates_of_caribbean,33
2/3/2018,big_thunder_mtn,10
2/4/2018,space_mountain,20
2/4/2018,pirates_of_caribbean,21
2/4/2018,7_dwarfs_train,28
2/4/2018,big_thunder_mtn,18
2/4/2018,peter_pan_s_flight,31
2/4/2018,splash_mountain,20
2/5/2018,haunted_mansion,27
2/5/2018,it_s_a_small_world,9
2/5/2018,big_thunder_mtn,31
2/5/2018,peter_pan_s_flight,19
2/5/2018,7_dwarfs_train,106
2/5/2018,pirates_of_caribbean,14
2/5/2018,space_mountain,24
2/6/2018,big_thunder_mtn,42
2/6/2018,pirates_of_caribbean,25
2/6/2018,haunted_mansion,24
2/6/2018,peter_pan_s_flight,62
2/6/2018,it_s_a_small_world,10
2/7/2018,pirates_of_caribbean,24
2/7/2018,big_thunder_mtn,6
2/7/2018,haunted_mansion,50
2/7/2018,splash_mountain,36
2/7/2018,it_s_a_small_world,11
2/7/2018,space_mountain,26
2/7/2018,peter_pan_s_flight,26
2/8/2018,pirates_of_caribbean,19
2/8/2018,big_thunder_mtn,19
2/8/2018,haunted_mansion,28
2/8/2018,splash_mountain,31
2/8/2018,7_dwarfs_train,48
2/8/2018,it_s_a_small_world,15
2/9/2018,7_dwarfs_train,43
2/9/2018,peter_pan_s_flight,10
2/9/2018,pirates_of_caribbean,26
2/9/2018,splash_mountain,56
2/9/2018,haunted_mansion,11
2/9/2018,it_s_a_small_world,13
2/9/2018,space_mountain,16
2/10/2018,big_thunder_mtn,23
2/10/2018,peter_pan_s_flight,8
2/10/2018,it_s_a_small_world,36
2/10/2018,haunted_mansion,17
2/10/2018,7_dwarfs_train,25
2/10/2018,splash_mountain,27
2/10/2018,pirates_of_caribbean,16
2/10/2018,space_mountain,30
2/11/2018,pirates_of_caribbean,11
2/11/2018,it_s_a_small_world,17
2/11/2018,haunted_mansion,13
2/11/2018,7_dwarfs_train,55
2/11/2018,splash_mountain,70
2/11/2018,big_thunder_mtn,13
2/12/2018,haunted_mansion,5
2/12/2018,it_s_a_small_world,8
2/12/2018,peter_pan_s_flight,9
2/12/2018,7_dwarfs_train,7
2/12/2018,big_thunder_mtn,20
2/12/2018,splash_mountain,22
2/12/2018,pirates_of_caribbean,11
2/13/2018,haunted_mansion,6
2/13/2018,space_mountain,74
2/13/2018,it_s_a_small_world,23
2/13/2018,7_dwarfs_train,58
2/13/2018,splash_mountain,38
2/13/2018,big_thunder_mtn,11
2/14/2018,it_s_a_small_world,20
2/14/2018,pirates_of_caribbean,30
2/14/2018,big_thunder_mtn,28
2/14/2018,splash_mountain,1
2/14/2018,haunted_mansion,12
